6,57500,59.5,1,10,2.5,1,1,0,0,137.5207,0,0,0,10.95954
0,18317.5,20,1,7.5,14.5,1,2,0,0,209.6276,1,0,0,9.815612
1,35000,65,1,7.5,2.5,1,1,0,0,160.4023,1,0,1,10.4631
0,18317.5,59.5,0,7.5,24.5,1,1,0,1,758.8297,0,0,0,9.815612
10,100000,29.5,1,10,14.5,1,1,0,1,2272.827,1,0,1,11.51293
5,85000,65,0,10,34.5,1,2,0,0,769.7788,1,0,1,11.35041
10,35000,29.5,1,7.5,7,1,1,0,0,704.7626,1,0,1,10.4631
0,100000,39.5,1,3.5,2.5,1,2,0,0,2231.208,1,0,1,11.51293
0,85000,29.5,1,10,7,1,0,0,1,130.1743,0,0,0,11.35041
10,100000,49.5,0,10,7,1,1,0,0,1353.374,1,1,0,11.51293
5,57500,29.5,1,10,24.5,1,0,0,0,1104.448,1,0,1,10.95954
0,18317.5,59.5,0,7.5,2.5,1,2,0,0,509.5909,1,1,0,9.815612
0,85000,29.5,0,7.5,2.5,1,1,0,0,639.3466,1,1,0,11.35041
0,57500,39.5,0,1.5,2.5,1,0,0,1,9126.893,1,0,0,10.95954
15,85000,29.5,0,7.5,2.5,1,0,0,0,503.8562,1,0,1,11.35041
2,18317.5,65,1,.5,14.5,1,1,0,0,1224.185,0,0,0,9.815612
0,100000,20,0,10,7,1,1,0,0,1877.165,1,0,0,11.51293
